,room_id,survey_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,last_modified,latitude,longitude
145,3780901,1476,6324309,Entire home/apt,Amsterdam,Westerpark,29,4.5,2,1,90,Light airy apartment with balcony,2017-07-23 06:24:43.102307,52.384011,4.87206
146,19939627,1476,113977564,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,1,95,Lovely 2p a'dam apt. with bath!,2017-07-23 06:24:17.786264,52.372233,4.860416000000001
147,16176444,1476,51057010,Entire home/apt,Amsterdam,Centrum Oost,4,5.0,2,1,98,Beautiful apartment in the city centre + breakfast,2017-07-23 06:24:06.304336,52.367748,4.9011190000000004
148,6463787,1476,9064164,Entire home/apt,Amsterdam,Noord Oost,57,5.0,3,1,96,"Wooden Garden House, the Mulberry",2017-07-23 06:23:46.092451,52.414879,5.026701
149,16011168,1476,1464510,Entire home/apt,Amsterdam,Westerpark,7,4.5,2,1,91,Industrial and Minimal Palace,2017-07-23 06:22:57.909213,52.394459000000005,4.877692
150,5474126,1476,2509835,Entire home/apt,Amsterdam,Westerpark,4,5.0,4,2,72,Bright & modern apartment (80m) next to Westerpark,2017-07-23 06:22:53.833848,52.392916,4.875668
151,17557382,1476,33583311,Entire home/apt,Amsterdam,Centrum West,2,0.0,2,0,75,,2017-07-23 06:22:53.826873,52.370532,4.881324
152,11202039,1476,58329859,Entire home/apt,Amsterdam,Watergraafsmeer,7,4.5,3,1,71,Private apartment in Amsterdam East,2017-07-23 06:22:52.116444,52.339005,4.944442
153,13822006,1476,81424558,Entire home/apt,Amsterdam,Oud Oost,1,0.0,4,2,71,"Spacious and bright apartment, Amsterdam East",2017-07-23 06:22:52.109869,52.353417,4.918283
154,19759481,1476,11344902,Entire home/apt,Amsterdam,Oud Noord,0,0.0,4,1,78,"Amsterdam, Sailing Yacht + Free Parking",2017-07-23 06:22:52.105074,52.389316,4.939898
155,5974980,1476,16044391,Entire home/apt,Amsterdam,Slotervaart,0,0.0,2,1,78,Big Apartment with Sunny Balcony,2017-07-23 06:22:52.102459,52.364577000000004,4.840726
156,15668614,1476,37920935,Entire home/apt,Amsterdam,Osdorp,4,4.5,2,1,72,Welcome Home!,2017-07-23 06:22:52.095394,52.35756,4.788377
157,11469902,1476,35360630,Entire home/apt,Amsterdam,Bijlmer Oost,33,5.0,4,1,73,Spacious & Furnished apartment,2017-07-23 06:22:49.307130,52.320221000000004,4.983094
158,9619069,1476,49765302,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,1,0.0,2,0,78,"Comfortable, clean, close to centre",2017-07-23 06:22:49.304452,52.364098,4.939968
159,14776752,1476,21923576,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,5.0,2,1,66,Lovely Apartment,2017-07-23 06:22:46.165168,52.351007,4.847405
160,15555484,1476,59672782,Entire home/apt,Amsterdam,Osdorp,19,5.0,2,1,68,Gezellig appartement in Amsterdam,2017-07-23 06:22:46.154098,52.364649,4.799914
161,984989,1476,5403147,Entire home/apt,Amsterdam,Bos en Lommer,278,5.0,2,0,66,Small but complete Studio for rent!,2017-07-23 06:22:46.151240,52.376583000000004,4.845293
162,631543,1476,1587071,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5.0,4,2,73,"CatLover Special! 11dys, whole apartment discount",2017-07-23 06:22:40.295792,52.363640000000004,4.869863
163,13933621,1476,82817362,Entire home/apt,Amsterdam,De Baarsjes / Oud West,48,5.0,2,1,67,Charming apartment in trendy location!,2017-07-23 06:22:33.283263,52.369537,4.868457
164,17982428,1476,14711797,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,1,0.0,2,0,75,Bright and cozy studio near all big museums,2017-07-23 06:22:24.963328,52.353951,4.8849540000000005
165,9265044,1476,22318044,Entire home/apt,Amsterdam,Westerpark,3,5.0,2,1,72,Very cosy and warm apartment,2017-07-23 06:22:24.956047,52.392314,4.872979
166,13902255,1476,82358599,Entire home/apt,Amsterdam,Bijlmer Centrum,0,0.0,4,0,60,Studio nearby centrum (10mn),2017-07-23 06:22:21.201125,52.322588,4.952992
167,7783993,1476,40959150,Entire home/apt,Amsterdam,Oud Noord,11,3.5,3,1,60,Boat for Rent during Sail 2015,2017-07-23 06:22:18.994201,52.396745,4.915302
168,8041012,1476,16311217,Entire home/apt,Amsterdam,De Aker / Nieuw Sloten,37,4.5,4,1,60,"Cozy flat close to center, parking!",2017-07-23 06:22:18.987380,52.346686,4.808542
169,13512475,1476,77567778,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,12,4.5,2,0,57,Lovely studio 12 min from Amsterdam Centraal,2017-07-23 06:22:18.980965,52.372471000000004,4.96824
170,2334206,1476,1746634,Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,4.5,2,1,58,Quiet 65m2 apt close to the centre,2017-07-23 06:22:18.978764,52.362128999999996,4.851974
171,13695213,1476,79837982,Entire home/apt,Amsterdam,Centrum Oost,3,5.0,2,0,60,Cozy Studio Centre Amsterdam,2017-07-23 06:22:18.976604,52.370596,4.930566000000001
172,8490143,1476,35235141,Entire home/apt,Amsterdam,Watergraafsmeer,41,4.5,2,0,58,Amstel Appartment,2017-07-23 06:22:16.175152,52.340453000000004,4.919123
173,4153760,1476,1552059,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,195,4.5,2,1,42,"Cosy Studio, with outdoor Swimming",2017-07-23 06:22:16.168284,52.374983,4.942076
174,8413979,1476,44318409,Entire home/apt,Amsterdam,Centrum West,24,4.5,2,0,43,Comlete independent quiet studio,2017-07-23 06:22:16.141920,52.371001,4.897576
175,19884734,1476,100328564,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,0,0.0,2,1,60,Amsterdam,2017-07-23 06:22:13.196816,52.377842,4.824746
176,18524074,1476,10884600,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,57,Staying at Jenny Marieke's  Roerstraat appartment,2017-07-23 06:22:13.177888,52.344116,4.897156
177,16775644,1476,111396524,Entire home/apt,Amsterdam,Oud Oost,0,0.0,2,1,60,Weesperzijdebuurt,2017-07-23 06:22:13.172741,52.351742,4.9119150000000005
199,15141881,1476,9589947,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,4,1,786,City Penthouse - Ultimate Luxury,2017-07-23 06:22:03.938065,52.364323,4.898464
200,4169622,1476,1799450,Entire home/apt,Amsterdam,Centrum Oost,3,4.5,4,2,780,"Sunny, Family, Design Apartment",2017-07-23 06:22:03.933431,52.368427000000004,4.931463
202,19136471,1476,27460499,Entire home/apt,Amsterdam,Westerpark,1,0.0,6,3,810,Stunning spacious Penthouse/Loft!,2017-07-23 06:22:03.924047,52.377234,4.873943
203,16191732,1476,41042925,Entire home/apt,Amsterdam,Centrum West,3,5.0,8,4,839,Dutch HQ right in the city center,2017-07-23 06:22:03.921540,52.37424,4.899472
204,19907151,1476,13496347,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,7,4,540,Amsterdam South Apartment,2017-07-23 06:21:57.206927,52.351294,4.875999
205,14242566,1476,48703385,Entire home/apt,Amsterdam,Centrum West,0,0.0,4,3,540,The Drake at Prinsengracht,2017-07-23 06:21:57.198237,52.372,4.8833779999999996
206,14973621,1476,8558897,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,17,4.5,8,4,588,South Park Apartment,2017-07-23 06:21:54.134937,52.353612,4.888399
207,3902098,1476,20206349,Entire home/apt,Amsterdam,Oud Noord,91,4.5,12,6,540,"Cosy, Classic Sailing Ship ""de Lis""",2017-07-23 06:21:54.132356,52.384044,4.9048940000000005
208,13964043,1476,83052955,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,8,4,599,Amsterdam center apartment 4 bedrooms,2017-07-23 06:21:54.129088,52.353966,4.892481
209,8006682,1476,10938059,Entire home/apt,Amsterdam,De Baarsjes / Oud West,15,5.0,10,6,720,Gorgeous spacious house Amsterdam next Vondelpark,2017-07-23 06:21:54.122063,52.360918,4.870737
210,16686347,1476,13313775,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,4,2,540,Large & stylish apartment/top location/roofterrace,2017-07-23 06:21:54.114233,52.363935999999995,4.875906
211,18221181,1476,9435259,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,6,4,540,Bright design apartment with garden & bikes,2017-07-23 06:21:54.110409,52.344178,4.862918
212,13612254,1476,8449480,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,6,3,540,"Amazing loft, next to Vondelpark and City center.",2017-07-23 06:21:54.108274,52.361857,4.871169999999999
213,19799018,1476,7316491,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,4,2,521,Comfortable 2 bedroom apartment in Amsterdam,2017-07-23 06:21:54.104570,52.361607,4.892251
214,16465113,1476,17721710,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,6,3.5,4,4,654,Best apartment in the Pijp!,2017-07-23 06:21:54.101895,52.355421,4.901771
215,2845562,1476,2391712,Entire home/apt,Amsterdam,Centrum Oost,13,5.0,7,4,540,Double canal house Amsterdam Centre,2017-07-23 06:21:54.099388,52.362759000000004,4.911490000000001
216,17959421,1476,107037255,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,3,540,"Marvelous appartment, A location.  Dutch design",2017-07-23 06:21:54.097126,52.366248,4.877597
217,13711237,1476,7140879,Entire home/apt,Amsterdam,De Baarsjes / Oud West,14,5.0,6,3,599,Beautiful home in central Amsterdam,2017-07-23 06:21:54.094913,52.36612,4.876851
218,18504368,1476,9435357,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,6,4,599,At home in the Van Breestraat,2017-07-23 06:21:54.092845,52.356736,4.869718
219,1311373,1476,7126883,Entire home/apt,Amsterdam,De Baarsjes / Oud West,26,5.0,6,3,599,Huge 2 floor apartment with garden!,2017-07-23 06:21:51.230423,52.369917,4.872633
220,6928523,1476,7995151,Entire home/apt,Amsterdam,Westerpark,2,0.0,4,3,540,"Grand house on canal, Center",2017-07-23 06:21:51.227553,52.373948999999996,4.874219999999999
221,9784795,1476,10233949,Entire home/apt,Amsterdam,Oud Noord,23,4.5,14,7,540,Comfortable and Bright Sailing Ship,2017-07-23 06:21:51.225060,52.401061,4.8973889999999995
222,1942082,1476,10045869,Entire home/apt,Amsterdam,De Baarsjes / Oud West,71,5.0,2,1,599,Lovely flat/ V-park/ Rijksmuseum,2017-07-23 06:21:51.222305,52.363074,4.867948999999999
223,8142900,1476,8731642,Entire home/apt,Amsterdam,Centrum West,34,5.0,6,6,720,Canal House near ANNE FRANK House,2017-07-23 06:21:51.217919,52.379544,4.889390000000001
224,16093425,1476,13104598,Entire home/apt,Amsterdam,Centrum West,9,4.5,4,2,540,Modern canal apartment with rooftop!,2017-07-23 06:21:51.214954,52.367487,4.881252
225,6598084,1476,4349277,Entire home/apt,Amsterdam,Oud Oost,1,0.0,6,4,534,Familyhouse at the Amstel river,2017-07-23 06:21:51.210216,52.354341999999995,4.909902
226,4409509,1476,22887899,Entire home/apt,Amsterdam,Oud Noord,36,4.5,14,6,540,Classic ship the Boreas docked at hipster hotspot!,2017-07-23 06:21:51.205973,52.403007,4.893395
227,15770508,1476,101982865,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,5.0,8,4,570,Lovely spacious house in Oude Pijp area,2017-07-23 06:21:51.203367,52.353654,4.88964
228,19342943,1476,52734850,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,6,3,660,Modern 2-floor apartment in center - with rooftop,2017-07-23 06:21:51.197519,52.356671,4.891559
229,9191029,1476,8558897,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,14,4.0,8,4,528,The Park Villa,2017-07-23 06:21:48.092240,52.357128,4.873053
230,3521367,1476,2444422,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,29,4.5,4,2,540,Spacious flat next Rijksmuseum,2017-07-23 06:21:48.089656,52.355686,4.889335
231,9165578,1476,41042925,Entire home/apt,Amsterdam,Centrum West,20,4.5,7,4,719,DutchStay Chillout Apartment,2017-07-23 06:21:48.086906,52.374358,4.899133
232,6991293,1476,36654363,Entire home/apt,Amsterdam,Centrum West,3,2.5,4,3,720,Old Church red light bed,2017-07-23 06:21:48.084263,52.373175,4.895821
233,7871143,1476,1826139,Entire home/apt,Amsterdam,Centrum West,8,5.0,12,5,720,"★★ Kobalt-Inn Family Apartments ★ 5Bed ★3,5 Bath",2017-07-23 06:21:48.081646,52.379837,4.893891
234,16348389,1476,13338413,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,8,3,720,Waterside Adam city centre apt with rooftopterrace,2017-07-23 06:21:48.077887,52.369917,4.873892
235,1904297,1476,9885635,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,29,4.5,14,3,588,Welcome groups and families!,2017-07-23 06:21:48.075804,52.37777,4.937851
236,4627219,1476,23936955,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,16,9,599,Cruise Amsterdam Brussels Paris,2017-07-23 06:21:48.073187,52.371307,4.911993
237,4413645,1476,22910717,Entire home/apt,Amsterdam,Centrum West,0,0.0,8,4,720,Beautiful canal apartment Jordaan,2017-07-23 06:21:48.070615,52.374883000000004,4.880516
238,18668750,1476,129747820,Entire home/apt,Amsterdam,Oud Noord,0,0.0,14,2,648,Houseboat for friends and families,2017-07-23 06:21:48.067015,52.401672,4.900915
239,16191245,1476,94787319,Entire home/apt,Amsterdam,Watergraafsmeer,4,5.0,4,4,714,Most luxurious houseboat of Amsterdam,2017-07-23 06:21:48.064937,52.342737,4.917123
240,6704007,1476,4356084,Entire home/apt,Amsterdam,Centrum West,2,0.0,2,1,528,Luxury apartment with canal view,2017-07-23 06:21:48.060950,52.374732,4.892083
241,9020907,1476,19122863,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,3,2,599,,2017-07-23 06:21:48.058378,52.361746999999994,4.858919
242,17293052,1476,116657503,Entire home/apt,Amsterdam,Centrum Oost,1,0.0,4,4,720,NEW:SPACIOUS  CANALVIEW HOUSE 4 BEDROOMS & 2BATHRS,2017-07-23 06:21:48.050264,52.364211,4.88541
243,9506709,1476,49264788,Entire home/apt,Amsterdam,Centrum West,28,4.5,8,4,539,Beautiful modern 4 double-bedroom apartment!,2017-07-23 06:21:48.046937,52.371864,4.878375
244,6966341,1476,9758712,Entire home/apt,Amsterdam,Centrum West,4,4.5,5,3,599,Spacious loft with terrace in Jordaan,2017-07-23 06:21:44.595012,52.370566,4.882075
245,12387233,1476,2939910,Entire home/apt,Amsterdam,Noord Oost,0,0.0,3,2,612,Comfortable family vacation home,2017-07-23 06:21:44.590662,52.397014,4.959169999999999
246,4614017,1476,23667032,Entire home/apt,Amsterdam,Westerpark,11,5.0,16,5,599,Groep Accommodation Sailing Ship,2017-07-23 06:21:44.587826,52.392195,4.8826540000000005
247,8573087,1476,45120637,Entire home/apt,Amsterdam,Centrum West,13,5.0,4,5,599,Unique Canalhouse in Amsterdam 1672,2017-07-23 06:21:44.585395,52.3675,4.882948000000001
248,12705773,1476,41734914,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,4,2,660,Sophisticated loft with great view,2017-07-23 06:21:44.583071,52.346841999999995,4.871791
249,19617168,1476,17197548,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,6,2,540,Beautiful apartment Amsterdam West 6 pers,2017-07-23 06:21:44.580718,52.362752,4.856148999999999
250,16046981,1476,14358485,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,8,4,648,4 BRM APP in the Pijp (heart of Amsterdam),2017-07-23 06:21:44.578472,52.355858000000005,4.8964739999999995
251,4008728,1476,20786453,Entire home/apt,Amsterdam,De Baarsjes / Oud West,35,4.5,6,3,720,"Luxurious 3 bedroom, centrum, 180m2",2017-07-23 06:21:44.576325,52.365237,4.87825
252,6653915,1476,34821312,Entire home/apt,Amsterdam,Centrum West,21,4.5,4,3,660,Jordaan house in the city center,2017-07-23 06:21:44.573477,52.380305,4.8841529999999995
253,12394757,1476,7181185,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,9,4.5,4,4,606,Historic luxury home with garden | OntheAmstel,2017-07-23 06:21:44.571042,52.356877000000004,4.9037
254,16153298,1476,4875280,Entire home/apt,Amsterdam,Centrum West,6,5.0,6,3,599,Amazing Holiday loft - Top Location & Canal View,2017-07-23 06:21:44.567169,52.377776000000004,4.8809260000000005
255,15241427,1476,28868109,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,4,1,720,Penthouse Apartment with Panoramic Roof Terrace,2017-07-23 06:21:44.564911,52.352284999999995,4.891247
256,1465775,1476,2444422,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,8,4.5,3,1,594,Apartment with Terrace,2017-07-23 06:21:44.561684,52.356195,4.889055
257,13524840,1476,22572246,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,12,5.0,4,3,660,Art nouveau Apartment near Museumsquare,2017-07-23 06:21:41.015512,52.355782,4.882461
258,4434484,1476,5236167,Entire home/apt,Amsterdam,Centrum Oost,6,5.0,8,4,599,Full authentic Amsterdam house,2017-07-23 06:21:41.012754,52.362445,4.884915
259,14964052,1476,4520222,Entire home/apt,Amsterdam,Bos en Lommer,0,0.0,4,2,599,Fresh homey space in vibrant west,2017-07-23 06:21:41.010518,52.380016,4.855511
260,12264941,1476,48674269,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,7,3,660,Designer Loft,2017-07-23 06:21:41.007808,52.351092,4.8504510000000005
261,19304940,1476,38219553,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,11,5,594,Amazing house in the CITY+garden+gym+home cinema,2017-07-23 06:21:41.005564,52.357198,4.853257
262,7756807,1476,17258484,Entire home/apt,Amsterdam,Centrum West,12,4.5,6,3,540,Newly renovated Apparment Sleeps 6,2017-07-23 06:21:41.001968,52.375059,4.883022
263,17274588,1476,34359888,Entire home/apt,Amsterdam,Centrum Oost,1,0.0,6,3,720,Charming apartment in city center of Amsterdam,2017-07-23 06:21:40.999768,52.35964,4.893192
264,2469968,1476,682801,Entire home/apt,Amsterdam,Centrum West,18,5.0,4,2,630,Canal apartment Jordaan,2017-07-23 06:21:40.996873,52.382298999999996,4.882015
265,5478946,1476,757998,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,2,659,BIG Luxury Family Home Sunny Garden,2017-07-23 06:21:40.994209,52.374336,4.859737
266,18006581,1476,36654363,Entire home/apt,Amsterdam,Centrum West,0,0.0,4,4,720,1700 centre Basiliek Of ST. Nicholas Church,2017-07-23 06:21:40.991933,52.375582,4.901681
267,17711217,1476,120712966,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,4,2,599,Apartment in the Pijp,2017-07-23 06:21:40.988444,52.349078999999996,4.894655
268,18047935,1476,71795343,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,4,2,606,Stylish 2-br apartment in vibrant De Baarsjes,2017-07-23 06:21:40.986217,52.37083,4.855696
269,7743717,1476,8939849,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,3,3,720,Perfect for RAI based conventions! 3 bedrooms.,2017-07-23 06:21:40.981402,52.343645,4.895729
270,10328570,1476,25008098,Entire home/apt,Amsterdam,Centrum Oost,4,5.0,4,5,599,17th century canal house,2017-07-23 06:21:40.978625,52.364664000000005,4.900353
271,5518097,1476,21178470,Entire home/apt,Amsterdam,Centrum West,11,5.0,4,2,540,Luxury  apartment in the center,2017-07-23 06:21:40.975564,52.372735999999996,4.896766
272,495862,1476,2449055,Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,5.0,4,2,599,2 floor garden facing Vondelpark,2017-07-23 06:21:40.972550,52.361649,4.87311
273,7239806,1476,15709424,Entire home/apt,Amsterdam,Centrum West,8,4.5,8,4,660,Spacious Apartment Dam Square,2017-07-23 06:21:37.248490,52.373707,4.8930169999999995
274,10256911,1476,1104538,Entire home/apt,Amsterdam,Westerpark,21,5.0,4,2,690,"Elegant, comfy & modern apartment",2017-07-23 06:21:37.246361,52.380553000000006,4.87678
275,10901265,1476,48703385,Entire home/apt,Amsterdam,Centrum West,11,4.5,4,1,660,Giant Superloft Full City Centre,2017-07-23 06:21:37.243478,52.373863,4.900547
276,18862408,1476,130783603,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,10,5,660,Museum Quarter. Superb 5 BR house ideal for family,2017-07-23 06:21:37.241281,52.35333,4.881297
277,19116109,1476,14538906,Entire home/apt,Amsterdam,Centrum West,0,0.0,6,3,690,Beautiful apartment in old centre of Amsterdam!,2017-07-23 06:21:37.238827,52.377076,4.887037
278,4857657,1476,4724741,Entire home/apt,Amsterdam,Centrum Oost,18,5.0,4,2,594,Rooftop Terrace 200m2 Penthouse Keizersgracht,2017-07-23 06:21:37.234739,52.36273,4.891863
279,3027187,1476,14917929,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,18,5.0,6,4,599,"Spacious, historical family home with garden",2017-07-23 06:21:37.231088,52.355385999999996,4.866379
280,7134945,1476,37372962,Entire home/apt,Amsterdam,Centrum Oost,19,5.0,3,2,599,Luxurious loft 100m fr Rijks museum,2017-07-23 06:21:37.228516,52.36459,4.885591000000001
281,14216017,1476,52317866,Entire home/apt,Amsterdam,Centrum West,8,5.0,4,2,599,All-In Perfect located Jordaan house,2017-07-23 06:21:37.223705,52.376796999999996,4.882191000000001
282,9248355,1476,41042925,Entire home/apt,Amsterdam,Centrum West,10,4.5,6,3,588,DutchStay Home,2017-07-23 06:21:37.219158,52.372025,4.899228
283,18975068,1476,19348035,Entire home/apt,Amsterdam,Centrum West,0,0.0,4,2,540,The Luxury Heart of Amsterdam,2017-07-23 06:21:37.216785,52.373803,4.882375
284,3407586,1476,17184915,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,7,5.0,6,3,630,LARGE LUXURY FAMILY HOUSE OLD SOUTH,2017-07-23 06:21:37.214503,52.357557,4.872871
285,18498128,1476,3452103,Entire home/apt,Amsterdam,Centrum West,6,5.0,4,2,630,Downtown rooftop luxury apartment,2017-07-23 06:21:37.210863,52.369796,4.89166
286,14144923,1476,85420364,Entire home/apt,Amsterdam,Centrum West,20,5.0,4,2,599,Large and luxurious canal front design apartment,2017-07-23 06:21:35.887550,52.372847,4.897476
287,19017978,1476,132687356,Entire home/apt,Amsterdam,Centrum Oost,1,0.0,4,2,588,Big house Adam 01,2017-07-23 06:21:35.885334,52.364847,4.882294
